title,authors,link,abstract,date,tags
"Frozone: Freezing-Free, Pedestrian-Friendly Navigation in Human Crowds","['Adarsh Jagan Sathyamoorthy', 'Utsav Patel', 'Tianrui Guan', 'Dinesh Manocha']",https://arxiv.org/pdf/2003.05395,"We present Frozone, a novel algorithm to deal with the Freezing Robot Problem (FRP) that arises when a robot navigates through dense scenarios and crowds. Our method senses and explicitly predicts the trajectories of pedestrians and constructs a Potential Freezing Zone (PFZ); a spatial zone where the robot could freeze or be obtrusive to humans. Our formulation computes a deviation velocity to avo…",2020-03-11,['cs.RO']
A Methodology for Automating Assurance Case Generation,"['Shreyas Ramakrishna', 'Charles Hartsell', 'Abhishek Dubey', 'Partha Pal', 'Gabor Karsai']",https://arxiv.org/pdf/2003.05388,"Safety Case has become an integral component for safety-certification in various Cyber Physical System domains including automotive, aviation, medical devices, and military. The certification processes for these systems are stringent and require robust safety assurance arguments and substantial evidence backing. Despite the strict requirements, current practices still rely on manual methods that a…",2020-03-11,"['cs.RO', 'cs.SE']"
Local Local Reasoning: A BI-Hyperdoctrine for Full Ground Store,"['Miriam Polzer', 'Sergey Goncharov']",https://arxiv.org/pdf/2003.05386,"Modelling and reasoning about dynamic memory allocation is one of the well-established strands of theoretical computer science, which is particularly well-known as a source of notorious challenges in semantics, reasoning, and proof theory. We capitalize on recent progress on categorical semantics of full ground store, in terms of a full ground store monad, to build a corresponding semantics of a h…",2020-03-11,['cs.LO']
hp-VPINNs: Variational Physics-Informed Neural Networks With Domain Decomposition,"['Ehsan Kharazmi', 'Zhongqiang Zhang', 'George Em Karniadakis']",https://arxiv.org/pdf/2003.05385,"We formulate a general framework for hp-variational physics-informed neural networks (hp-VPINNs) based on the nonlinear approximation of shallow and deep neural networks and hp-refinement via domain decomposition and projection onto space of high-order polynomials. The trial space is the space of neural network, which is defined globally over the whole computational domain, while the test space co…",2020-03-11,"['cs.NE', 'cs.LG', 'math.NA']"
Plant Disease Detection from Images,['Anjaneya Teja Sarma Kalvakolanu'],https://arxiv.org/pdf/2003.05379,Plant disease detection is a huge problem and often require professional help to detect the disease. This research focuses on creating a deep learning model that detects the type of disease that affected the plant from the images of the leaves of the plants. The deep learning is done with the help of Convolutional Neural Network by performing transfer learning. The model is created using transfer…,2020-03-04,"['cs.CV', 'eess.IV']"
Brazilian Lyrics-Based Music Genre Classification Using a BLSTM Network,"['Raul de Araújo Lima', 'Rômulo César Costa de Sousa', 'Simone Diniz Junqueira Barbosa', 'Hélio Cortês Vieira Lopes']",https://arxiv.org/pdf/2003.05377,"Organize songs, albums, and artists in groups with shared similarity could be done with the help of genre labels. In this paper, we present a novel approach for automatic classifying musical genre in Brazilian music using only the song lyrics. This kind of classification remains a challenge in the field of Natural Language Processing. We construct a dataset of 138,368 Brazilian song lyrics distrib…",2020-03-06,"['cs.CL', 'cs.IR', 'cs.LG', 'stat.ML']"
On the Effect of Correlation on the Capacity of Backscatter Communication Systems,"['J. L. Matez-Bandera', 'P. Ramirez-Espinosa', 'J. D. Vega-Sanchez', 'F. J. Lopez-Martinez']",https://arxiv.org/pdf/2003.05375,"We analyse the effect of correlation between the forward and backward links on the capacity of backscatter communication systems. To that aim, we obtain an analytical expression for the average capacity under a correlated Rayleigh product fading channel, as well as closed-form asymptotic expressions for the high and low signal-to-noise ratio (SNR) regimes. Our results show that correlation is inde…",2020-03-11,"['cs.IT', 'eess.SP']"
Privacy-Preserving Adversarial Network (PPAN) for Continuous non-Gaussian Attributes,"['Mohammadhadi Shateri', 'Fabrice Labeau']",https://arxiv.org/pdf/2003.05362,"A privacy-preserving adversarial network (PPAN) was recently proposed as an information-theoretical framework to address the issue of privacy in data sharing. The main idea of this model was using mutual information as the privacy measure and adversarial training of two deep neural networks, one as the mechanism and another as the adversary. The performance of the PPAN model for the discrete synth…",2020-03-11,"['eess.SP', 'cs.LG']"
On Tracking Java Methods with Git Mechanisms,"['Yoshiki Higo', 'Shinpei Hayashi', 'Shinji Kusumoto']",https://arxiv.org/pdf/2003.05336,"Method-level historical information is useful in research on mining software repositories such as fault-prone module detection or evolutionary coupling identification. An existing technique named Historage converts a Git repository of a Java project to a finer-grained one. In a finer-grained repository, each Java method exists as a single file. Treating Java methods as files has an advantage, whic…",2020-03-11,['cs.SE']
Monotone Arc Diagrams with few Biarcs,"['Steven Chaplick', 'Henry Förster', 'Michael Hoffmann', 'Michael Kaufmann']",https://arxiv.org/pdf/2003.05332,We show that every planar graph can be represented by a monotone topological 2-page book embedding where at most 15n/16 (of potentially 3n-6) edges cross the spine exactly once.,2020-03-11,"['cs.CG', 'cs.DM']"
ENSEI: Efficient Secure Inference via Frequency-Domain Homomorphic Convolution for Privacy-Preserving Visual Recognition,"['Song Bian', 'Tianchen Wang', 'Masayuki Hiromoto', 'Yiyu Shi', 'Takashi Sato']",https://arxiv.org/pdf/2003.05328,"In this work, we propose ENSEI, a secure inference (SI) framework based on the frequency-domain secure convolution (FDSC) protocol for the efficient execution of privacy-preserving visual recognition. Our observation is that, under the combination of homomorphic encryption and secret sharing, homomorphic convolution can be obliviously carried out in the frequency domain, significantly simplifying…",2020-03-11,"['cs.CR', 'cs.CV', 'cs.LG']"
Training-Set Distillation for Real-Time UAV Object Tracking,"['Fan Li', 'Changhong Fu', 'Fuling Lin', 'Yiming Li', 'Peng Lu']",https://arxiv.org/pdf/2003.05326,"Correlation filter (CF) has recently exhibited promising performance in visual object tracking for unmanned aerial vehicle (UAV). Such online learning method heavily depends on the quality of the training-set, yet complicated aerial scenarios like occlusion or out of view can reduce its reliability. In this work, a novel time slot-based distillation approach is proposed to efficiently and effectiv…",2020-03-11,['cs.CV']
Meta-learning curiosity algorithms,"['Ferran Alet', 'Martin F. Schneider', 'Tomas Lozano-Perez', 'Leslie Pack Kaelbling']",https://arxiv.org/pdf/2003.05325,We hypothesize that curiosity is a mechanism found by evolution that encourages meaningful exploration early in an agent's life in order to expose it to experiences that enable it to obtain high rewards over the course of its lifetime. We formulate the problem of generating curious behavior as one of meta-learning: an outer loop will search over a space of curiosity mechanisms that dynamically ada…,2020-03-11,"['cs.LG', 'stat.ML']"
How the Brain might use Division,['Kieran Greer'],https://arxiv.org/pdf/2003.05320,"One of the most fundamental questions in Biology or Artificial Intelligence is how the human brain performs mathematical functions. How does a neural architecture that may organise itself mostly through statistics, know what to do? One possibility is to extract the problem to something more abstract. This becomes clear when thinking about how the brain handles large numbers, for example to the pow…",2020-03-24,['cs.AI']
Cycle-Accurate Evaluation of Software-Hardware Co-Design of Decimal Computation in RISC-V Ecosystem,"['Riaz-ul-haque Mian', 'Michihiro Shintani', 'Michiko Inoue']",https://arxiv.org/pdf/2003.05315,"Software-hardware co-design solutions for decimal computation can provide several Pareto points to development of embedded systems in terms of hardware cost and performance. This paper demonstrates how to accurately evaluate such co-design solutions using RISC-V ecosystem. In a software-hardware co-design solution, a part of solution requires dedicated hardware. In our evaluation framework, we dev…",2020-03-11,['cs.AR']
Disrupting Resilient Criminal Networks through Data Analysis: The case of Sicilian Mafia,"['Lucia Cavallaro', 'Annamaria Ficara', 'Pasquale De Meo', 'Giacomo Fiumara', 'Salvatore Catanese', 'Ovidiu Bagdasar', 'Antonio Liotta']",https://arxiv.org/pdf/2003.05303,"Compared to other types of social networks, criminal networks present hard challenges, due to their strong resilience to disruption, which poses severe hurdles to law-enforcement agencies. Herein, we borrow methods and tools from Social Network Analysis to (i) unveil the structure of Sicilian Mafia gangs, based on two real-world datasets, and (ii) gain insights as to how to efficiently disrupt the…",2020-03-10,"['cs.SI', 'stat.ML']"
